报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-26773.372,33178,-15246.205,-27890,-19240.496,54495,148.632,-3601
投资活动之现金流入净额,-4907.046,-32377,-11127.719,-7847,-4294.919,-17478,-2667.236,-5696
融资活动之现金流入净额,-1806.177,1541,-7110.108,-1199,-3895.508,-15770,-9423.311,-6975
现金及现金等价物增加,-33486.595,2342,-33484.032,-36936,-27430.923,21247,-11941.915,-16272
会计年初之现金及现金等价物,116688.297,114830,114830.435,114830,114830.435,93304,93303.739,93304
会计年终之现金及现金等价物,83193.615,116688,81198.224,77746,87409.383,114830,81415.346,76900
外汇兑换率变动之影响,-8.087,-484,-148.179,-148,9.871,279,53.522,-132
购置固定资产款项,-4321.679,-14296,-6587.412,-4865,-4567.254,-10832,-5395.643,-3871
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
