报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
非流动资产,1396.466,1435.083,1091.834,1118.948,1131.211,1118.434,1140.494,70.543
流动资产,2322.289,1573.175,1774.518,1963.857,2086.389,1500.808,2214.795,1931.547
流动负债,2335.645,1716.072,1886.222,2079.21,2419.4,1836.48,2581.658,1919.359
净流动资产/(负债),-13.356,-142.897,-111.704,-115.353,-333.011,-335.672,-366.863,12.188
非流动负债,47.134,28.539,99.312,124.995,83.693,68.28,59.41,--
少数股东权益 - (借)/贷,93.753,79.645,102.194,105.332,121.434,141.802,141.501,
净资产/(负债),1335.976,1263.647,880.818,878.6,714.507,714.482,714.221,82.731
已发行股本,549.014,549.014,475.031,475.031,443.282,443.282,443.282,101.959
储备,693.209,634.988,303.593,298.237,149.791,129.398,129.438,-19.228
股东权益/(亏损),1242.223,1184.002,778.624,773.268,593.073,572.68,572.72,82.731
无形资产(非流动资产),7.968,8.166,8.361,8.559,8.755,8.952,9.187,--
物业、厂房及设备(非流动资产),768.665,788.127,806.855,837.933,859.922,887.365,866.966,0.543
附属公司权益(非流动资产),--,--,--,--,--,--,--,70
联营公司权益 (非流动资产),341.616,327.31,109.521,111.421,64.282,30.462,30,
其他投资(非流动资产),202.2,202.2,,,,,,
应收账款(流动资产),1373.581,405.645,874.621,938.608,1138.693,510.477,1193.376,1596.34
存货(流动资产),25.211,26.784,27.83,26.181,38.802,45.768,19.229,--
现金及银行结存(流动资产),47.835,463.222,70.29,61.129,91.296,26.064,333.839,19.079
应付帐款(流动负债),972.9,309.911,872.821,866.091,1111.878,334.737,1087.505,1592.913
银行贷款(流动负债),283.74,415.708,157,131.282,415.502,648.895,653,--
非流动银行贷款,40,24,32,56,74,51,35,--
总资产,3718.755,3008.258,2866.352,3082.805,3217.6,2619.242,3355.289,2002.09
总负债,2382.779,1744.611,1985.534,2204.205,2503.093,1904.76,2641.068,1919.359
股份数目(香港),6518338952股,6518338952股,5683635000股,5683635248股,5302802000股,5302801915股,5302802000股,1019592858股
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,港币
