报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,42.824,32.853,65.525,169.757,94.9,99.403,76.21,354.241
投资活动之现金流入净额,-356.671,-14.856,1.295,-119.978,-49.532,83.999,103.714,361.464
融资活动之现金流入净额,173.544,65.524,-168.723,82.57,55.134,-326.306,-293.447,-524.763
现金及现金等价物增加,-140.303,83.521,-101.903,132.349,100.502,-142.904,-113.523,190.942
会计年初之现金及现金等价物,1058.541,977.879,977.879,846.155,846.155,993.752,993.752,813.678
会计年终之现金及现金等价物,920.668,1058.541,875.233,977.879,945.523,846.155,879.354,993.752
外汇兑换率变动之影响,2.43,-2.859,-0.743,-0.625,-1.134,-4.693,-0.875,-10.868
购置固定资产款项,-352.25,-268.666,-78.629,-208.686,-112.355,-183.458,-60.574,-149.304
币种,港币,港币,港币,港币,港币,港币,港币,港币
