报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-120.815,-51.699,77.648,-38.762,-81.993,-53.626,-5.496,-34.569
投资活动之现金流入净额,76.239,54.945,-159.897,-101.03,61.761,60.788,-7.609,23.865
融资活动之现金流入净额,90.879,8.469,37.458,109.81,42.529,-5.482,-6.909,-8.194
现金及现金等价物增加,46.303,11.715,-44.791,-29.982,22.297,1.68,-20.014,-18.898
会计年初之现金及现金等价物,13.83,13.83,58.621,58.621,36.324,36.324,56.338,56.338
会计年终之现金及现金等价物,60.133,25.545,13.83,28.639,58.621,38.004,36.324,37.44
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-42.147,-11.335,-27.708,-30.494,-10.783,-2.16,-4.789,-5.172
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
