报告期,2018-02-28,2017-08-31,2017-02-28,2016-08-31,2016-02-29,2015-08-31
报表类型,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-11.002,-5.125,-4.381,1.445,0.954,2.418
投资活动之现金流入净额,-0.67,1.583,1.584,-8.28,-4.51,-3.55
融资活动之现金流入净额,2.752,28.782,-2.291,3.895,-1.74,-3.407
现金及现金等价物增加,-8.92,25.24,-5.088,-2.94,-5.296,-4.539
会计年初之现金及现金等价物,30.993,5.753,5.753,8.693,8.693,13.232
会计年终之现金及现金等价物,22.073,30.993,0.665,5.753,3.397,8.693
外汇兑换率变动之影响,--,--,--,--,--,--
购置固定资产款项,-0.024,-0.081,--,-1.185,--,-0.325
币种,港币,港币,港币,港币,港币,港币
