报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1664.946,630.257,1308.775,399.973,1718.424,526.775,1109.684,511.113
投资活动之现金流入净额,-1936.781,-1028.412,-2386.103,-1367.334,-1712.146,-1069.75,-1077.231,-655.518
融资活动之现金流入净额,264.173,112.101,828.832,1243.948,49.626,206.667,-378.084,-948.133
现金及现金等价物增加,-7.662,-286.054,-248.496,276.587,55.904,-336.308,-345.631,-1092.538
会计年初之现金及现金等价物,3313.134,3313.134,3686.744,3686.744,3768.341,3768.341,4207.976,4207.976
会计年终之现金及现金等价物,3518.62,3146.996,3313.134,3957.693,3686.744,3422.835,3768.341,3097.972
外汇兑换率变动之影响,213.148,119.916,-125.114,-5.638,-137.501,-9.198,-94.004,-17.466
购置固定资产款项,-1535.233,-596.932,-1497.998,-596.203,-1243.526,-502.392,-1024.731,-451.914
币种,港币,港币,港币,港币,港币,港币,港币,港币
