报告期,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31
报表类型,中报,一季报,年报,三季报,中报,一季报,年报,三季报
经营业务所得之现金流入净额,220245,120056,212168,241196,211222,99886,98755,132463
投资活动之现金流入净额,-25196,-5390,122790,-25623,-16586,-15049,-245939,-218979
融资活动之现金流入净额,-21998,-16600,-50836,-46433,-25234,-19627,201428,203256
现金及现金等价物增加,173051,98066,284122,169140,169402,65210,54244,116740
会计年初之现金及现金等价物,683802,683802,385431,385431,385431,385431,355212,355212
会计年终之现金及现金等价物,848659,788898,683802,567446,569861,465691,385431,453927
外汇兑换率变动之影响,-8194,7030,14248,12876,15027,15051,-24025,-18025
购置固定资产款项,-13969,-7940,-33600,-24291,-17415,-8703,-34158,-26982
币种,日元,日元,日元,日元,日元,日元,日元,日元
