报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,4345.9,17522.713,13295.484,8185.401,3761.237,14249.093,10728.204,6531.282
除税前盈利/(亏损),708.287,3274.28,2745.557,1683.302,835.848,1792.949,1346.176,636.915
税项,-92.663,-478.578,-402.831,-203.329,-106.669,-354.567,-285.845,-154.599
除税后盈利/(亏损),615.624,2795.702,2342.726,1479.973,729.179,1438.382,1060.331,482.316
少数股东权益,-2.156,-19.771,-14.806,-12.279,-6.845,-25.482,-16.892,-10.799
股东应占盈利/(亏损),617.78,2815.473,2357.532,1492.252,736.024,1463.864,1077.223,493.115
股息,,1018.067,,489.892,,773.952,,324.884
除税及股息后盈利/(亏损),617.78,1797.406,2357.532,1002.36,736.024,689.912,1077.223,168.231
基本每股盈利(仙),152.000000,690.000000,578.000000,366.000000,180.000000,361.000000,266.000000,122.000000
摊薄每股盈利(仙),152.000000,635.000000,522.000000,315.000000,132.000000,360.000000,265.000000,122.000000
每股股息(仙),--,250.000000,--,120.000000,--,190.000000,--,80.000000
销售成本,-2712.984,-10471.339,-7903.145,-4869.583,-2259.969,-8891.618,-6693.878,-4150.799
折旧,--,-421.502,--,-204.6,--,-395.018,--,-201.9
销售及分销费用,-351.836,-1497.944,-1065.459,-689.345,-333.062,-1277.326,-955.406,-606.21
一般及行政费用,-232.896,-937.624,-661.444,-413.585,-180.869,-785.079,-577.274,-371.697
利息费用/融资成本,-30.68,-162.489,-125.576,-83.701,-39.932,-188.532,-144.442,-91.663
毛利,1632.916,7051.374,5392.339,3315.818,1501.268,5357.475,4034.326,2380.483
经营盈利,708.287,3274.28,2745.557,1683.302,835.848,1792.949,1346.176,636.915
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
