报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,7432.14,24147.557764099998,17706.53,11654.9406,5782.53032459,6949.57100697,3496.0364176,2259.8515753200004
除税前盈利/(亏损),2578.48,5381.81665645,3413.57,2090.0443,1493.0770166099999,1190.1412895,742.54061987,595.46169076
税项,-722.54,-1786.20122863,-1132.48,-720.5966,-494.37659744,-170.9028553,-174.32852633000002,-93.89940942
除税后盈利/(亏损),1855.94,3595.61542782,2281.09,1369.4477,998.7004191699999,1019.2384342,568.21209354,501.56228133999997
少数股东权益,305.94,867.8192580900001,676.55,534.309,401.47998668,21.19785345,-15.29031049,-10.34395626
股东应占盈利/(亏损),1550,2727.79616973,1604.54,835.1387,597.22043249,998.04058075,583.50240403,511.9062376
股息,,1641.54,,,,591.05195447,,
除税及股息后盈利/(亏损),1550,1086.25616973,1604.54,835.1387,597.22043249,406.98862627999995,583.50240403,511.9062376
基本每股盈利(仙),7.000000,14.000000,9.000000,5.000000,4.000000,6.000000,3.460000,3.030000
摊薄每股盈利(仙),--,--,--,--,--,6.000000,--,--
每股股息(仙),--,7.600000,--,--,--,3.500000,--,--
销售成本,-4095.05,-15211.94105616,-11450.15,-7521.5895,-3589.53218256,-4623.81813137,-2079.00450237,-1407.9460951800002
折旧,--,-2909.19712071,--,-1369.9037,--,-849.6694265900001,--,-271.28041427
销售及分销费用,-36.28,-214.84100082,-157.13,-101.1928,-49.706679799999996,-90.61938555,-55.98213538,-37.34492364
一般及行政费用,-204.02,-1159.09402073,-761.49,-463.3987,-210.9542956,-714.73473289,-276.60006806,-181.22521865000002
利息费用/融资成本,-294.24,-1416.97398963,-1371.84,-1026.1352,-409.91504548,-407.66837631,-163.45342041,-88.99752853
毛利,3337.09,8935.61670794,6256.38,4133.327,2192.99814203,2324.4321796199997,1287.3560764000001,766.4899940800001
经营盈利,2588.63,5377.0786816400005,3446.08,2113.8977,1493.16229877,751.16860822,744.2431292,611.8535720900001
应占联营公司盈利,11.76,30.173577429999998,33.22,21.7677,2.06077125,7.2107167400000005,4.91049515,3.9542276000000003
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
