报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,16692.492,7323.151,13345.761,6142.693,11125.941,5109.817,8922.692,4121.906
除税前盈利/(亏损),4310.558,2009.332,3310.896,1576.705,2829.302,1340.824,2242.708,1089.055
税项,-1151.666,-528.035,-866.327,-414.5,-741.075,-354.327,-510.112,-274.079
除税后盈利/(亏损),3158.892,1481.297,2444.569,1162.205,2088.227,986.497,1732.596,814.976
少数股东权益,71.049,29.91,59.023,33.016,47.654,21.228,32.286,12.192
股东应占盈利/(亏损),3087.843,1451.387,2385.546,1129.189,2040.573,965.269,1700.31,802.784
股息,2177.507,962.445,1746.314,739.54,1423.627,606.335,1208.259,496.809
除税及股息后盈利/(亏损),910.336,488.942,639.232,389.649,616.946,358.934,492.051,305.975
基本每股盈利(仙),117.010000,55.980000,95.360000,45.150000,81.660000,38.650000,68.120000,32.170000
摊薄每股盈利(仙),116.840000,55.940000,95.160000,45.050000,81.480000,38.570000,67.980000,32.100000
每股股息(仙),98.000000,41.000000,66.628800,29.059800,55.512400,23.676000,48.245400,19.845000
销售成本,-8451.345,-3619.448,-6886.719,-3201.494,-5940.521,-2727.843,-4895.876,-2261.907
折旧,-207.929,-95.983,-186.978,-88.036,-154.075,-72.416,-128.025,-59.203
销售及分销费用,-3809.311,-1523.843,-2830.811,-1261.011,-2211.77,-990.528,-1697.102,-719.226
一般及行政费用,-901,-454.932,-684.643,-299.003,-504.034,-233.729,-396.833,-194.873
利息费用/融资成本,-21.866,-16.809,-64.679,-31.815,-81.917,-34.429,-24.009,-13.812
毛利,8241.147,3703.703,6459.042,2941.199,5185.42,2381.974,4026.816,1859.999
经营盈利,3988.719,1897.463,3203.372,1488.26,2696.682,1266.882,2018.863,986.066
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
