报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,72075.041,18594.189,54799.495,18368.539,47423.099,16789.371,50990.678,15944.892
除税前盈利/(亏损),26553.585,8018.16,15956.31,5894.865,13938.187,6014.735,13626.622,6430.305
税项,-10075.097,-3129.897,-6021.444,-1998.869,-4574.07,-2129.026,-4876.244,-2078.088
除税后盈利/(亏损),16478.488,4888.263,9934.866,3895.996,9364.117,3885.709,8750.378,4352.217
少数股东权益,3879.891,483.373,781.913,165.545,376.08,50.044,396.746,345.238
股东应占盈利/(亏损),12598.597,4404.89,9152.953,3730.451,8988.037,3835.665,8353.632,4006.979
股息,4476.396,1176.307,2739.175,,2083.332,,1654.31,
除税及股息后盈利/(亏损),8122.201,3228.583,6413.778,3730.451,6904.705,3835.665,6699.322,4006.979
基本每股盈利(仙),217.000000,76.000000,157.000000,63.900000,154.000000,66.000000,153.000000,73.600000
摊薄每股盈利(仙),213.000000,75.100000,157.000000,63.700000,153.000000,65.600000,152.000000,73.300000
每股股息(仙),75.800000,20.000000,46.600000,--,35.700000,--,28.400000,--
销售成本,-47639.212,-11800.798,-38864.114,-13249.045,-34408.307,-12339.841,-37474.835,-11011.427
折旧,-28.687,-17.573,-46.255,-20.034,-33.164,-23.027,-55.326,-21.791
销售及分销费用,-1796.698,-519.176,-1427.723,-411.173,-1017.951,-313.324,-1065.247,-320.769
一般及行政费用,-3267.424,-905.262,-2022.328,-685.51,-1435.026,-661.635,-1297.848,-803.334
利息费用/融资成本,-45.275,-21.859,-53.059,-36.556,-43.119,-26.405,-22.537,-8.714
毛利,24435.829,6793.391,15935.381,5119.494,13014.792,4449.53,13515.843,4933.465
经营盈利,26553.585,8018.16,15956.31,5894.865,13938.187,6014.735,13626.622,6430.305
应占联营公司盈利,1214.682,-44.284,1051.011,-21.619,-18.707,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
