报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-98.214,-6.991,-9.103,-15.282,1.916,-17.553,16.964,-1.114
投资活动之现金流入净额,-4.802,-1.13,-4.049,-0.727,5.205,15.96,8.893,-5.899
融资活动之现金流入净额,276.86,277.308,-1.071,-0.623,108.061,79.227,-31.256,3.75
现金及现金等价物增加,173.844,269.187,-14.223,-16.632,115.182,77.634,-5.399,-3.263
会计年初之现金及现金等价物,127.722,127.722,145.7,145.7,32.34,32.34,37.337,37.337
会计年终之现金及现金等价物,293.853,396.683,127.722,128.545,145.7,110.594,32.34,34.468
外汇兑换率变动之影响,-7.713,-0.226,-3.755,-0.523,-1.822,0.62,0.402,0.394
购置固定资产款项,-2.581,-1.381,-4.322,-0.841,-2.662,-0.792,-8.879,-6.044
币种,港币,港币,港币,港币,港币,港币,港币,港币
