报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,157.938,-111.683,243.559,45.861,406.867,186.037,480.601,535.862
投资活动之现金流入净额,-952.227,-166.037,-282.116,-205.777,-468.091,-325.399,-363.558,-500.217
融资活动之现金流入净额,122.273,63.778,62.113,-36.215,367.732,383.674,270.071,14.105
现金及现金等价物增加,-672.016,-213.942,23.556,-196.131,306.508,244.312,387.114,49.75
会计年初之现金及现金等价物,1990.17,1990.17,2291.965,2291.965,2077.991,2077.991,1752.991,1671.789
会计年终之现金及现金等价物,1280.755,1758.952,2213.069,2062.996,2291.965,2327.772,2077.991,1752.991
外汇兑换率变动之影响,-37.399,-17.276,-102.452,-32.838,-92.534,5.469,-62.114,31.452
购置固定资产款项,-316.147,-134.853,-291.853,-183.428,-641.352,-404.98,-357.541,-520.468
币种,人民币,人民币,港币,港币,港币,港币,港币,港币
