报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-03-31,2013-03-31
报表类型,中报,年报,中报,年报,中报,年报,年报,年报
营业额,617.318341,964.927119,407.64781,704.937348,335.868324,621.08961,489.412925,229.666107
除税前盈利/(亏损),150.527476,244.608182,87.553874,184.40779,104.348484,210.596799,96.668611,-31.203783
税项,-24.186764,-41.111965,-14.614655,-35.099392,-20.452194,-35.819037,-15.261968,-2.028018
除税后盈利/(亏损),126.340712,203.496217,72.939219,149.308398,83.89629,174.777762,81.406643,-33.231801
少数股东权益,0.832773,2.793678,-0.585356,0.644429,0.425113,0.362603,0.284961,-0.930798
股东应占盈利/(亏损),125.507939,200.702539,73.524575,148.663969,83.471177,174.415159,81.121682,-32.301003
股息,122.603375,200.088707,73.562025,143.175432,,154.9032,,
除税及股息后盈利/(亏损),2.904564,0.613832,-0.03745,5.488537,83.471177,19.511959,81.121682,-32.301003
基本每股盈利(仙),13.000000,21.000000,8.000000,20.000000,11.000000,24.000000,11.000000,-4.000000
摊薄每股盈利(仙),13.000000,21.000000,8.000000,--,11.000000,--,--,--
每股股息(仙),12.500000,20.400000,7.500000,14.490000,--,--,--,--
销售成本,-81.541695,-130.478323,-54.011417,-70.687271,-22.255312,-47.58573,-42.901302,-42.276993
折旧,-12.391514,-27.46574,-12.852462,-24.068889,-10.557602,-17.707725,-15.319312,-9.631538
销售及分销费用,-62.019708,-68.460929,-32.558782,-38.018257,-16.955502,-23.928266,-23.805197,-28.434139
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-0.143889,-0.338449,--,-0.411762,--,-0.889683,-0.512428,-0.936186
毛利,535.776646,834.448796,353.636393,634.250077,313.613012,573.50388,446.511623,187.389114
经营盈利,150.527476,244.608182,87.553874,184.40779,104.348484,210.596799,96.668611,-31.203783
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
