报告期,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-06-30,2011-12-31,2011-06-30
报表类型,中报,年报,中报,年报,中报,中报,年报,中报
经营业务所得之现金流入净额,-202.713,-536.612,-234.559,-106.682,-67.736,-44.696,-62.498,-52.805
投资活动之现金流入净额,0.018,-41.75,-598.952,-1.799,-0.95,4.821,-30.963,-7.317
融资活动之现金流入净额,95.961,681.678,820.142,127.034,93.27,38.416,-1.041,-2.041
现金及现金等价物增加,-106.734,103.316,-13.369,18.553,24.584,-1.459,-94.502,-62.163
会计年初之现金及现金等价物,129.666,32.4,32.4,2.498,2.557,5.713,99.964,99.964
会计年终之现金及现金等价物,30.333,129.666,13.869,32.4,25.508,1.387,5.713,37.955
外汇兑换率变动之影响,7.401,-6.05,-5.162,11.349,-1.633,-2.867,0.251,0.154
购置固定资产款项,--,-11.755,-0.525,-1.856,-0.891,-0.003,-16.155,-0.135
币种,港币,港币,港币,港币,港币,港币,港币,港币
