报告期,2018-03-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30
报表类型,年报,中报,中报,年报,中报,中报,年报,中报
营业额,24854.462,9005.676,9347.356,19710.128,8468.48,9709.476,3427.721,1817.278
除税前盈利/(亏损),5322.733,1763.752,2070.753,4895.848,1982.155,2432.672,768.756,390.712
税项,-1468.445,-495.587,-577.212,-1378.473,-570.771,-679.984,-227.197,-105.57
除税后盈利/(亏损),3854.288,1268.165,1493.541,3517.375,1411.384,1752.688,541.559,285.142
少数股东权益,-8.315,-5.935,-7.411,-1.793,-3.017,-3.754,-0.509,-0.385
股东应占盈利/(亏损),3862.603,1274.1,1500.952,3519.168,1414.401,1756.442,542.068,285.527
股息,2473.233,398.462,411.715,1524.314,,490.351,239.162,80.104
除税及股息后盈利/(亏损),1389.37,875.638,1089.237,1994.854,1414.401,1266.091,302.906,205.423
基本每股盈利(仙),30.900000,10.180000,11.990000,27.700000,11.120000,13.770000,4.140000,2.170000
摊薄每股盈利(仙),30.900000,10.180000,11.990000,27.700000,11.120000,13.770000,4.140000,2.170000
每股股息(仙),2.150000,0.480000,0.480000,12.101126,--,3.846100,1.860000,0.610000
销售成本,-14064.89,-5074.506,-5184.102,-10285.955,-4413.494,-5069.02,-1923.463,-1045.694
折旧,-1112.865,-449.591,-453.155,-887.409,-446.501,-441.594,-132.655,-66.63
销售及分销费用,-3692.154,-1330.544,-1356.543,-2739.715,-1167.652,-1367.619,-498.265,-262.804
一般及行政费用,-2783.91,-1120.35,-1109.275,-2388.99,-1179.733,-1170.033,-361.795,-188.816
利息费用/融资成本,-297.598,-147.21,-146.696,-185.626,-75.074,-67.838,-20.787,-10.355
毛利,10789.572,3931.17,4163.254,9424.173,4054.986,4640.456,1504.258,771.584
经营盈利,5192.82,1754.203,2053.872,4811.229,1934.594,2375.732,728.844,370.939
应占联营公司盈利,-7.939,-3.251,-1.822,-6.094,-2.792,-2.951,-1.271,-0.813
币种,人民币,人民币,人民币,人民币,人民币,人民币,美元,美元
