报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,13879.207,5057.721,9495.022,2549.351,12562.724,3894.151,9228.763,3071.587
除税前盈利/(亏损),1940.066,873.371,1027.511,464.387,1741.299,535.752,1956.836,822.856
税项,-1040.784,-404.335,-623.391,-211.688,-937.264,-214.52,-999.244,-402.993
除税后盈利/(亏损),899.282,469.036,404.12,252.699,804.035,321.232,957.592,419.863
少数股东权益,87.917,63.78,1.147,-2.738,2.745,3.034,74.291,27.739
股东应占盈利/(亏损),811.365,405.256,402.973,255.437,801.29,318.198,883.301,392.124
股息,243.212,,,,240.295,,267.416,
除税及股息后盈利/(亏损),568.153,405.256,402.973,255.437,560.995,318.198,615.885,392.124
基本每股盈利(仙),33.190000,16.590000,16.500000,10.460000,32.840000,13.060000,36.270000,16.100000
摊薄每股盈利(仙),32.950000,16.590000,16.500000,10.460000,32.840000,13.050000,36.260000,16.090000
每股股息(仙),12.290000,--,--,--,9.840000,--,10.880000,--
销售成本,-10598.43,-3725.84,-7202.155,-1581.42,-9774.701,-2809.041,-6131.3,-1788.929
折旧,-255.448,-126.518,-228.012,-115.215,-160.464,-84.378,-148.182,-75.015
销售及分销费用,-697.149,-175.653,-478.899,-141.612,-560.248,-249.861,-471.461,-172.288
一般及行政费用,-1087.227,-414.128,-808.433,-356.887,-721.195,-304.859,-639.402,-240.602
利息费用/融资成本,-408.051,-234.973,-400.806,-123.168,-434.054,-177.333,-491.352,-130.405
毛利,3280.777,1331.881,2292.867,967.931,2788.023,1085.11,3097.463,1282.658
经营盈利,1910.196,864.257,1294.868,522.62,1933.342,699.796,2292.155,910.572
应占联营公司盈利,-4.422,-1.703,-1.16,-1.481,-1.723,-0.822,-0.184,-1.265
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
