报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2690.183848,15270.318206,7527.337714,5819.555643,1583.215716,8758.39126,4400.789155,3168.727082
除税前盈利/(亏损),957.884625,3601.04336,2584.295073,1477.307579,538.729741,2329.653921,1399.085751,739.353194
税项,-235.56641,-789.880653,-591.741791,-348.26465,-128.972663,-489.58296,-279.710066,-164.458625
除税后盈利/(亏损),722.318215,2811.162707,1992.553282,1129.042929,409.757078,1840.070961,1119.375685,574.894569
少数股东权益,10.753054,44.813458,39.335965,18.217142,9.573215,19.813207,0.043744,0.017171
股东应占盈利/(亏损),711.565161,2766.349249,1953.217317,1110.825787,400.183863,1820.257754,1119.331941,574.877398
股息,,670.82685888,,,,637.62092944,,
除税及股息后盈利/(亏损),711.565161,2095.5223901199997,1953.217317,1110.825787,400.183863,1182.63682456,1119.331941,574.877398
基本每股盈利(仙),18.000000,76.000000,56.000000,34.000000,17.000000,76.000000,47.000000,24.000000
摊薄每股盈利(仙),18.000000,76.000000,56.000000,34.000000,17.000000,76.000000,47.000000,24.000000
每股股息(仙),--,16.000000,--,--,--,16.000000,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-157.640471,--,-85.258331,--,-71.631582,--,-31.936478
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-1769.106151,--,-4950.720127,--,-1029.021599,--,-2959.763073,--
利息费用/融资成本,--,-3267.58316,-46.897423,-1226.137749,--,-1289.023139,-244.682329,-628.495629
毛利,2690.183848,15270.318206,7527.337714,5819.555643,1583.215716,8758.39126,4400.789155,3083.69447
经营盈利,965.09476,3530.520898,2540.557086,1437.865913,548.782342,2274.103734,1344.640639,713.619541
应占联营公司盈利,--,70.522462,--,39.441666,--,55.550187,--,25.733653
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
