报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2322.58081233,7219.31038611,6035.95316683,4203.32022506,2661.66823155,8687.50222741,7330.09877307,5041.26018213
除税前盈利/(亏损),37.913506979999994,56.05635474,112.04211588,65.0432665,90.71263303,280.09542826999996,327.47110833,224.45517368
税项,-7.63419752,-18.345015800000002,-40.68858715,-30.32538212,-23.46002629,-54.21018922,-65.00552876,-58.75726237
除税后盈利/(亏损),30.27930946,37.71133894,71.35352873000001,34.71788438,67.25260673999999,225.88523905000002,262.46557957,165.69791131
少数股东权益,-17.67184524,-18.80288403,-2.05265603,2.45223952,3.21474673,2.5155097000000004,10.639741859999999,7.34832745
股东应占盈利/(亏损),47.951154700000004,56.51422297,73.40618476,32.26564486,64.03786001,223.36972935,251.82583771,158.34958386000002
股息,,,,,,75.5709,,
除税及股息后盈利/(亏损),47.951154700000004,56.51422297,73.40618476,32.26564486,64.03786001,147.79882935,251.82583771,158.34958386000002
基本每股盈利(仙),4.860000,5.720000,7.430000,3.260000,6.470000,22.450000,25.300000,15.900000
摊薄每股盈利(仙),4.860000,5.720000,7.430000,3.260000,6.470000,22.450000,25.300000,15.900000
每股股息(仙),--,--,--,--,--,5.700000,--,--
销售成本,-1983.8235648599998,-6036.00463187,-5139.921770739999,-3573.6865620999997,-2226.9560414499997,-7088.78307184,-5997.8579451000005,-4109.1343742399995
折旧,--,-296.86812482,--,-148.54593175,--,-299.85550954,--,-146.80042641999998
销售及分销费用,-106.61255498999999,-436.01171539999996,-317.08056063,-206.58759003,-131.15037988,-441.56671201,-368.23308183999995,-266.3289547
一般及行政费用,-191.92437265,-889.6607873300001,-638.8836717,-419.86918588,-202.73173056,-913.8763389,-664.16111366,-422.89239025
利息费用/融资成本,-14.97963234,-88.94297307,-53.73392495,-24.56194034,-25.25039967,-141.51146622,-111.08624848000001,-93.01272476999999
毛利,338.75724747000004,1183.30575424,896.03139609,629.63366296,434.71219010000004,1594.6683159000002,1314.9598966400001,920.02037587
经营盈利,31.79659522,8.5210092,53.54234978,17.72551463,83.20472892000001,242.72294403,308.56460179000004,211.00994842
应占联营公司盈利,0.6426271800000001,-0.46092751,0.37755431,1.8623381399999999,3.14644061,8.71209859,10.17180841,8.36041705
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
