报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,22366.252,10031.683,14611.778,5909.615,10696.232,4651.228,8426.458,3836.139
除税前盈利/(亏损),3318.319,1398.031,1446.435,552.485,862.277,348.979,634.007,300.54
税项,-404.205,-237.035,-174.834,-87.497,-98.756,-39.905,-72.739,-46.744
除税后盈利/(亏损),2914.114,1160.996,1271.601,464.988,763.521,309.074,561.268,253.796
少数股东权益,12.56,1.75,0.848,-0.286,1.889,1.424,-4.828,-3.055
股东应占盈利/(亏损),2901.554,1159.246,1270.753,465.274,761.632,307.65,566.096,256.851
股息,725.117,,318.13,,228.176,,170.035,
除税及股息后盈利/(亏损),2176.437,1159.246,952.623,465.274,533.456,307.65,396.061,256.851
基本每股盈利(仙),266.760000,107.370000,117.600000,43.210000,70.900000,28.700000,52.910000,24.050000
摊薄每股盈利(仙),265.610000,106.680000,116.680000,42.820000,70.290000,28.280000,52.430000,23.760000
每股股息(仙),66.100000,--,29.000000,--,20.800000,--,15.500000,--
销售成本,-17563.489,-7961.965,-11931.643,-4921.633,-8932.855,-3929.186,-7137.04,-3274.526
折旧,-491.225,-223.258,-316.705,-140.907,-245.708,-124.765,-214.707,-100.879
销售及分销费用,-205.052,-104.686,-153.893,-63.612,-94.998,-43.776,-89.324,-42.894
一般及行政费用,-388.922,-182.397,-331.236,-147.419,-256.924,-117.984,-230.722,-100.696
利息费用/融资成本,-48.801,-22.146,-16.181,-8.609,-15.998,-8.699,-13.981,-7.258
毛利,4802.763,2069.718,2680.135,987.982,1763.377,722.042,1289.418,561.613
经营盈利,3318.319,1398.031,1446.435,552.485,862.277,348.979,634.007,300.54
应占联营公司盈利,-16.096,-4.762,-12.339,-9.945,-1.591,-0.375,1.209,-0.146
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
