报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,5467.695,5682.829,-210.189,3858.693,-4828.358,2630,8805.831,5792.103
投资活动之现金流入净额,-5523.465,-234.414,5502.436,927.196,5424.931,2045.045,1083.761,-64.938
融资活动之现金流入净额,-447.177,-4647.668,-7080.28,-5731.825,-2442.648,-4862.889,-9002.506,-5092.709
现金及现金等价物增加,-502.947,800.747,-1788.033,-945.936,-1846.075,-187.844,887.086,634.456
会计年初之现金及现金等价物,1070.471,1070.471,2862.041,2862.041,4742.903,4742.903,3881.25,3881.25
会计年终之现金及现金等价物,570.578,1865.725,1070.471,1914.764,2862.041,4558.724,4742.903,4463.165
外汇兑换率变动之影响,3.054,-5.493,-3.537,-1.341,-34.787,3.665,-25.433,-52.541
购置固定资产款项,-6.068,--,-3592.474,-3554.052,-220.191,--,-1120.526,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
