报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,125.163,-29.545,-435.595,-109.221,-506.663,-19.843,-233.459,236.345
投资活动之现金流入净额,-223.739,-53.569,-7.455,358.252,495.734,-0.3,-267.469,-119.134
融资活动之现金流入净额,-351.075,8.552,807.562,275.954,151.607,-43.745,550.478,-92.418
现金及现金等价物增加,-449.651,-74.562,364.512,524.985,140.678,-63.888,49.55,24.793
会计年初之现金及现金等价物,596.003,596.003,225.362,225.362,102.238,102.238,44.907,44.907
会计年终之现金及现金等价物,56.097,428.935,596.003,676.471,225.362,3.008,102.238,59.491
外汇兑换率变动之影响,-90.255,-92.506,6.129,-73.876,-17.554,-35.342,7.781,-10.209
购置固定资产款项,-1.75,--,-4.011,--,-237.849,--,-267.807,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
