报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-03-31
报表类型,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,12.727,19.34,9.367,9.117,-0.335
投资活动之现金流入净额,13.548,60.771,60.083,30.875,-23.254
融资活动之现金流入净额,-21.328,-52.853,-56.537,-35.999,23.327
现金及现金等价物增加,4.947,27.258,12.913,3.993,-0.262
会计年初之现金及现金等价物,31.568,4.31,4.31,0.317,0.579
会计年终之现金及现金等价物,36.515,31.568,17.223,4.31,0.317
外汇兑换率变动之影响,--,--,--,--,--
购置固定资产款项,-0.065,-0.285,-0.262,-0.045,-0.097
币种,人民币,人民币,人民币,人民币,人民币
