报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,2.032,108.074,28.964,40.83,-0.567,-66.148,-52.57,11.191
投资活动之现金流入净额,323.726,-565.594,-129.196,57.787,113.999,-9.611,11.15,7.286
融资活动之现金流入净额,-311.746,246.007,-49.483,106.442,142.442,-52.331,-59,-72.873
现金及现金等价物增加,14.012,-211.513,-149.715,205.059,255.874,-128.09,-100.42,-54.396
会计年初之现金及现金等价物,242.047,462.378,462.378,264.265,264.265,392.355,392.355,440.77
会计年终之现金及现金等价物,264.955,242.047,312.663,462.378,513.129,264.265,291.935,392.355
外汇兑换率变动之影响,8.896,-8.818,--,-6.946,-7.01,--,--,5.981
购置固定资产款项,-34.304,-17.807,-5.414,-0.448,-0.199,-3.055,-2.707,-3.069
币种,港币,港币,港币,港币,港币,港币,港币,港币
