报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,10.554,8.296,-3.701,0.719,6.502,2.738,11.693,2.834
投资活动之现金流入净额,8.953,15.144,-16.937,-15.716,-3.087,-5.362,-23.854,-13.39
融资活动之现金流入净额,-21.173,-10.823,12.436,14.273,0.53,9.045,17.028,16.853
现金及现金等价物增加,-1.666,12.617,-8.202,-0.724,3.945,6.421,4.867,6.297
会计年初之现金及现金等价物,10.102,10.102,18.976,18.976,15.819,15.819,11.029,11.029
会计年终之现金及现金等价物,8.891,23.049,10.102,17.91,18.976,22.249,15.819,17.187
外汇兑换率变动之影响,0.455,0.33,-0.672,-0.342,-0.788,0.009,-0.077,-0.139
购置固定资产款项,-2.204,-0.735,-2.396,-0.7,-3.685,-2.302,-2.758,-1.034
币种,美元,美元,美元,美元,美元,美元,美元,美元
