报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,1.515,-110.41,-86.438,-41.579,6.665,23.886,11.459,13.219
投资活动之现金流入净额,-4.698,-0.085,-2.965,-67.018,4.196,0.604,0.269,0.074
融资活动之现金流入净额,-7.447,-12.222,-6.263,248.852,-17.904,-32.49,-16,-26.961
现金及现金等价物增加,-10.63,-122.717,-95.666,140.255,-7.043,-8,-4.272,-13.668
会计年初之现金及现金等价物,40.045,164.278,164.278,25.199,25.199,33.352,33.352,46.74
会计年终之现金及现金等价物,30.429,40.045,70.121,164.278,17.185,25.199,28.966,33.352
外汇兑换率变动之影响,1.014,-1.516,1.509,-1.176,-0.971,-0.153,-0.114,0.28
购置固定资产款项,-0.933,-0.36,-0.288,-0.078,-0.065,-0.049,-0.029,-0.111
币种,港币,港币,港币,港币,港币,港币,港币,港币
