报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
非流动资产,1923.108,1805.364,1700.219,1629.29,1875.55,1816.533,1319.319,1170.616
流动资产,563.912,551.794,445.129,436.496,406.149,373.553,371.6,383.763
流动负债,497.491,480.157,427.789,265.918,256.95,269.703,246.885,243.87
净流动资产/(负债),66.421,71.637,17.34,170.578,149.199,103.85,124.715,139.893
非流动负债,48.814,50.888,4.568,195.458,193.198,187.623,27.715,27.719
少数股东权益 - (借)/贷,179.621,168.937,153.096,164.988,153.149,146.046,137.085,114.185
净资产/(负债),1940.715,1826.113,1712.991,1604.41,1831.551,1732.76,1416.319,1282.79
已发行股本,465.73,453.328,453.328,453.328,453.328,453.328,390.626,390.626
储备,1295.364,1203.848,1106.567,986.094,1225.074,1133.386,888.608,777.979
股东权益/(亏损),1761.094,1657.176,1559.895,1439.422,1678.402,1586.714,1279.234,1168.605
无形资产(非流动资产),26.21,26.825,27.44,18.481,348.31,362.486,19.936,20.317
物业、厂房及设备(非流动资产),659.99,633.184,590.699,595.574,524.096,582.474,549.094,494.586
附属公司权益(非流动资产),--,--,--,9.51,--,--,--,--
联营公司权益 (非流动资产),126.074,107.566,96.917,130.039,119.506,125.052,115.715,99.389
其他投资(非流动资产),16.721,15.032,15.813,12.81,9.718,9.733,9.739,9.736
应收账款(流动资产),53.306,45.473,27.615,21.473,20.592,29.27,20.764,28.731
存货(流动资产),22.25,21.401,26.48,25.598,22.796,17.109,19.279,14.629
现金及银行结存(流动资产),402.653,392.287,302.925,305.147,266.465,253.839,270.673,274.099
应付帐款(流动负债),37.631,36.042,26.718,31.994,26.492,30.757,25.283,25.413
银行贷款(流动负债),61,62,16,11,11,18,18,25
非流动银行贷款,40.5,42.5,--,--,--,--,--,--
总资产,2487.02,2357.158,2145.348,2065.786,2281.699,2190.086,1690.919,1554.379
总负债,546.305,531.045,432.357,461.376,450.148,457.326,274.6,271.589
股份数目(香港),7152954136股,6944954136股,6944954136股,6944954136股,6944954136股,6944954136股,5809954136股,5809954136股
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
