报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,年报,中报
非流动资产,165.904,171.191,243.55,254.796,366.382,345.701,936.56,562.171
流动资产,457.701,379.436,400.573,196.33,288.879,1313.042,963.295,526.748
流动负债,112.833,123.727,123.792,118.072,299.833,1227.773,1252.184,694.004
净流动资产/(负债),344.868,255.709,276.781,78.258,-10.954,85.269,-288.889,-167.256
非流动负债,36.946,22.322,23.97,25.154,19.766,243.077,309.277,56.788
少数股东权益 - (借)/贷,65.597,62.221,61.679,60.552,52.571,53.486,41.349,
净资产/(负债),473.826,404.578,496.361,307.9,335.662,187.893,338.394,338.127
已发行股本,53.571,44.842,43.644,174.576,145.48,143.43,142.25,101.6
储备,354.658,297.515,391.038,72.772,137.611,-9.023,154.795,236.527
股东权益/(亏损),408.229,342.357,434.682,247.348,283.091,134.407,297.045,338.127
无形资产(非流动资产),11.786,11.786,0.011,0.033,0.058,0.08,--,--
物业、厂房及设备(非流动资产),101.264,106.957,120.173,131.297,157.917,167.555,623.313,486.79
附属公司权益(非流动资产),--,--,2,1,--,--,--,--
联营公司权益 (非流动资产),,,,,,,,
其他投资(非流动资产),,,,,73.713,44.489,28.856,1.1
应收账款(流动资产),247.8,244.766,149.513,157.808,172.31,193.874,401.176,220.96
存货(流动资产),15.815,13.634,13.075,10.991,20.756,22.235,232.006,198.438
现金及银行结存(流动资产),80.168,46.107,208.808,22.802,47.265,20.529,141.98,106.618
应付帐款(流动负债),33.608,39.046,39.266,37.517,66.387,68.768,309.978,110.181
银行贷款(流动负债),--,12.566,--,27.164,92.585,112.216,563.11,443.623
非流动银行贷款,--,15.08,--,18.507,--,29.003,29.634,--
总资产,623.605,550.627,644.123,451.126,655.261,1658.743,1899.855,1088.919
总负债,149.779,146.049,147.762,143.226,319.599,1470.85,1561.461,750.792
股份数目(香港),5357083246股,4484203246股,4364403246股,1745761299股,1454801299股,1434301299股,1422501299股,1016001301股
币种,港币,港币,港币,港币,港币,港币,港币,港币
