报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1763.39233531,7033.24874911,5230.25377896,3393.6294650199998,1663.59559915,4911.00641974,3395.4407040799997,2388.25887982
除税前盈利/(亏损),433.80414411000004,1229.7810046,1105.38594586,796.07874073,383.9777328,485.28079617000003,201.09927435,183.74953871
税项,-134.32809011,-328.56666737,-266.45270007,-174.40699447999998,-97.35443028,-113.71578136,-43.64463987,-43.82651733
除税后盈利/(亏损),299.476054,901.2143372300001,838.93324579,621.67174625,286.62330252,371.56501481,157.45463447999998,139.92302138
少数股东权益,-48.57136752,-61.7565115,-18.39254247,4.63305607,-0.06055208,6.53595029,1.8401929099999998,2.55918619
股东应占盈利/(亏损),348.04742152,962.9708487300001,857.32578826,617.03869018,286.6838546,365.02906451999996,155.61444157,137.36383519
股息,,,,,,,,
除税及股息后盈利/(亏损),348.04742152,962.9708487300001,857.32578826,617.03869018,286.6838546,365.02906451999996,155.61444157,137.36383519
基本每股盈利(仙),6.000000,18.000000,17.000000,12.000000,6.000000,7.000000,3.000000,3.000000
摊薄每股盈利(仙),6.000000,18.000000,17.000000,12.000000,6.000000,7.000000,3.000000,3.000000
每股股息(仙),--,6.200000,--,--,--,--,--,--
销售成本,-984.68183171,-4527.385217659999,-3233.8216400700003,-2098.96600133,-1012.1838706599999,-3573.4374674200003,-2612.7854065300003,-1798.02079673
折旧,--,-1139.57940754,--,-567.76253127,--,-1040.64972013,--,-512.10903037
销售及分销费用,--,-0.07704314,-0.01678518,--,--,-0.11427081,-0.07523592999999999,-0.07255104
一般及行政费用,-168.68011674000002,-949.45105476,-662.06767746,-394.78007801999996,-182.91591431,-799.7159400099999,-565.7918600700001,-386.92166741000005
利息费用/融资成本,-87.72715212,-356.73489029,-258.36324599,-172.2779607,-86.26310382999999,-258.56769713,-176.83965766999998,-116.13628987
毛利,778.7105036,2505.8635314499998,1996.43213889,1294.66346369,651.41172849,1336.87157953,782.65529755,578.99166859
经营盈利,426.86395568,1261.68677039,1111.323916,801.5287406699999,373.8614862,348.64506238999996,144.26047786,168.98637474
应占联营公司盈利,5.47875174,101.25062555,91.56165935,58.013552450000006,26.08021678,111.80973531999999,90.53436135,60.30289205
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
