报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,22.481,-2.63,-44.883,-63.037,-0.402,-0.079,-0.698,-0.597
投资活动之现金流入净额,-5.515,-5.65,-13.656,0,-0.006,0,0.012,-0.005
融资活动之现金流入净额,-22.888,0.332,63.053,82.32,8.49,0,-0.101,0
现金及现金等价物增加,-5.922,-7.948,4.514,19.283,8.082,-0.079,-0.787,-0.602
会计年初之现金及现金等价物,14.613,14.613,9.914,9.914,1.659,1.659,2.445,2.445
会计年终之现金及现金等价物,8.514,6.665,14.613,29.197,9.914,1.58,1.659,1.843
外汇兑换率变动之影响,-0.177,--,0.185,--,0.173,--,0.001,--
购置固定资产款项,-0.65,--,-1.065,--,-0.019,--,-0.005,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
