报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,273.774,183.784,217.181,287.329,325.214,663.735,110.296,348.021
投资活动之现金流入净额,-366.2,-960.545,-522.966,-1214.787,-615.975,-584.942,-252.341,-275.313
融资活动之现金流入净额,81.125,249.449,-76.033,1622.748,301.121,-40.915,25.008,0.518
现金及现金等价物增加,-11.301,-527.312,-381.818,695.29,10.36,37.878,-117.037,73.226
会计年初之现金及现金等价物,412.28,947,947,254.729,254.729,217.696,217.696,142.767
会计年终之现金及现金等价物,404.054,412.28,562.855,947,255.32,254.729,102.341,217.696
外汇兑换率变动之影响,3.075,-7.408,-2.327,-3.019,-9.769,-0.845,1.682,1.703
购置固定资产款项,-339.752,-823.922,-440.19,-911.272,-448.784,-227.503,-35.651,-153.726
币种,港币,港币,港币,港币,港币,港币,港币,港币
