报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-31.969,37.979009,14.182,23.402854,12.717,12.973385,4.539,114.352907
投资活动之现金流入净额,-2.95,-8.237877,-6.678,-14.991294,1.66,-2.227366,-0.197,-13.984839
融资活动之现金流入净额,0,4.4,0,0,0,0,0,-103.214889
现金及现金等价物增加,-34.919,34.141133,7.504,8.41156,14.377,10.746019,4.342,-2.84682
会计年初之现金及现金等价物,153.916,118.301053,119.41,109.888469,109.888,99.142904,99.143,101.989724
会计年终之现金及现金等价物,118.997,152.444683,126.914,118.301053,124.265,109.888469,103.485,99.142904
外汇兑换率变动之影响,--,0.002497,--,0.001024,--,-0.000454,--,--
购置固定资产款项,-0.92,-11.479269,-1.678,-16.240783,--,-3.015013,-1.287,-14.332713
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
