报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2015-03-31
报表类型,年报,中报,年报,中报,年报,三季报,中报,一季报
经营业务所得之现金流入净额,965.307,103.78,1832.939,21.801,43.218,32.108326,-603.177,-31.967782
投资活动之现金流入净额,576.777,407.755,293.984,109.353,-506.594,-869.549517,397.863,-518.332144
融资活动之现金流入净额,-1608.51,-668.124,-1876.216,-102.315,152.248,320.920467,71.676,397.938785
现金及现金等价物增加,-66.426,-156.589,250.707,28.839,-311.128,-516.520724,-133.638,-152.361141
会计年初之现金及现金等价物,348.224,348.224,91.743,91.743,398.79,1667.900053,398.79,1667.900053
会计年终之现金及现金等价物,273.678,189.353,348.224,121.477,91.743,1145.515693,265.362,1517.594753
外汇兑换率变动之影响,-8.12,-2.282,5.774,0.895,4.081,-5.863636,0.21,2.055841
购置固定资产款项,-412.944,--,-861.536,--,-995.513,-1040.599591,--,-526.474644
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
