报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,5304.723,2837.136,5125.118,2485.687,4862.855,2058.285,5514.804,2495.932
除税前盈利/(亏损),3899.766,2054.795,3424.537,1682.804,3324.798,1854.364,5342.882,3584.812
税项,-33.953,-4.072,-35.933,-5.281,-44.529,-19.297,-42.913,-5.317
除税后盈利/(亏损),3865.813,2050.723,3388.604,1677.523,3280.269,1835.067,5299.969,3579.495
少数股东权益,-510.307,-259.795,-293.47,-124.378,-214.464,-75.413,-103.465,-48.435
股东应占盈利/(亏损),4376.12,2310.518,3682.074,1801.901,3494.733,1910.48,5403.434,3627.93
股息,481.667142,481.667142,473.60807339999997,473.60807339999997,452.827,435.965681,437.153,438.967
除税及股息后盈利/(亏损),3894.452858,1828.850858,3208.4659266,1328.2929265999999,3041.906,1474.514319,4966.281,3188.963
基本每股盈利(仙),86.776000,45.837000,73.103000,35.782000,69.536000,38.014000,107.515000,72.187000
摊薄每股盈利(仙),86.738000,45.797000,72.987000,35.709000,69.258000,37.861000,107.082000,71.897000
每股股息(仙),11.000000,11.000000,9.401700,9.401700,8.675000,8.674600,8.732000,8.731800
销售成本,-5118.497,-2720.05,-4953.555,-2427.024,-4654.908,-1946.758,-4952.332,-2278.195
折旧,-148.826,-71.315,-131.567,-62.853,-136.422,-61.767,-108.215,-48.273
销售及分销费用,-571.853,-289.845,-611.858,-261.176,-546.843,-203.725,-585.192,-230.467
一般及行政费用,-1192.936,-555.236,-383.202,-160.481,-394.248,-188.468,-401.564,-187.867
利息费用/融资成本,-137.871,-62.947,-133.135,-70.772,-146.889,-74.464,-156.313,-76.689
毛利,186.226,117.086,171.563,58.663,207.947,111.527,562.472,217.737
经营盈利,3899.766,2054.795,3424.537,1682.804,3324.798,1854.364,5342.882,3584.812
应占联营公司盈利,216.979,125.306,252.563,148.763,219.887,109.586,228.892,122.36
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
