报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-259.448,-725.6,-385.317,-330.574,25.127,-352.607,-168.026,-423.943
投资活动之现金流入净额,-38.767,181.639,-246.502,389.944,-119.278,-342.465,58.591,917.755
融资活动之现金流入净额,-153.996,1666.098,497.568,239.428,251.891,542.876,190.571,-434.719
现金及现金等价物增加,-452.211,1122.137,-134.251,298.798,157.74,-152.196,81.136,59.093
会计年初之现金及现金等价物,1728.748,615.357,615.357,318.363,318.363,470.75,470.75,415.433
会计年终之现金及现金等价物,1303.174,1728.748,478.04,615.357,474.626,318.363,553.674,470.75
外汇兑换率变动之影响,26.637,-8.746,-3.066,-1.804,-1.477,-0.191,1.788,-3.776
购置固定资产款项,-26.586,-88.207,-51.283,-82.662,-53.182,-77.548,-18.059,-68.499
币种,港币,港币,港币,港币,港币,港币,港币,港币
