报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,53.19,134.934,83.998,-92.832,-63.203,22.804,22.791,29.578
投资活动之现金流入净额,-156.048,-258.746,-261.891,-186.437,-237.109,-59.5,8.024,1.833
融资活动之现金流入净额,-5.446,77.622,-80.677,-31.457,661.597,407.577,15.192,27.772
现金及现金等价物增加,-108.304,-46.19,-258.57,-310.726,361.285,370.881,46.007,59.183
会计年初之现金及现金等价物,192.879,192.879,444.905,444.905,80.935,77.755,31.008,31.33
会计年终之现金及现金等价物,76.435,142.185,192.879,138.943,444.905,451.95,80.935,90.906
外汇兑换率变动之影响,-8.14,-4.504,6.544,4.764,2.685,3.314,3.92,0.393
购置固定资产款项,-0.408,-0.109,-4.916,-1.404,-12.385,-10.533,-5.651,-0.211
币种,港币,港币,港币,港币,港币,港币,港币,港币
