报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-115.286,84.173,-18.67,136.81,-29.959,114.155,80.837,255.969
投资活动之现金流入净额,-62.362,-370.682,-156.876,-316.678,-144.292,-303.787,-160.407,-292.328
融资活动之现金流入净额,115,290,115,200,130,100,0,-100
现金及现金等价物增加,-62.648,3.491,-60.546,20.132,-44.251,-89.632,-79.57,-136.359
会计年初之现金及现金等价物,105.814,82.427,82.427,62.382,62.382,152.028,182.028,288.287
会计年终之现金及现金等价物,43.186,85.814,21.854,82.427,18.133,62.382,102.447,152.028
外汇兑换率变动之影响,0.02,-0.104,-0.027,-0.087,0.002,-0.014,-0.011,0.1
购置固定资产款项,-95.462,-233.646,-106.349,-196.954,-76.714,-187.768,-83.462,-147.232
币种,港币,港币,港币,港币,港币,港币,港币,港币
