报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,2452.763,909.17,2143.046,960.416,3471.432,2051.996,1411.229,1033.812
投资活动之现金流入净额,-782.159,240.256,272.237,-651.891,-2098.901,-605.048,-3225.314,-1699.029
融资活动之现金流入净额,-1384.336,-921.261,-1823.182,-975.175,-1717.108,-64.465,2203.836,1869.081
现金及现金等价物增加,286.268,192.165,592.101,-666.65,-344.577,1382.483,389.751,1203.864
会计年初之现金及现金等价物,2076.839,2076.839,1473.317,1473.317,1804.022,1804.022,1413.929,1413.929
会计年终之现金及现金等价物,2356.35,2264.042,2076.839,813.412,1473.317,3186.411,1804.022,2615.349
外汇兑换率变动之影响,-6.757,-4.962,11.421,6.745,13.872,-0.094,0.342,-2.444
购置固定资产款项,-1000.343,-420.795,-978.233,-618.667,-1193.338,-557.89,-3037.28,-1699.33
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
