报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-31.5,-66.094,-3.194,-71.175,-28.052,-124.393,-66.505,25.43
投资活动之现金流入净额,-19.617,-25.09,-65.625,1.554,14.067,-30.219,-0.352,-14.479
融资活动之现金流入净额,117.5,155.91,98.851,24.109,-3.947,131.891,19.996,8.912
现金及现金等价物增加,66.383,64.726,30.032,-45.512,-17.932,-22.721,-46.861,19.863
会计年初之现金及现金等价物,94.458,30.017,30.017,77,63.741,98.939,88.293,80.376
会计年终之现金及现金等价物,160.831,94.458,59.711,30.017,44.261,77,41.565,98.939
外汇兑换率变动之影响,-0.01,-0.285,-0.338,-1.471,-1.548,0.782,0.133,-1.3
购置固定资产款项,--,-0.658,--,-0.397,--,-1.589,--,-4.007
币种,港币,港币,港币,港币,港币,港币,港币,港币
