报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-8.595,21.606,0.664,44.49,26.948,63.972,15.532,34.932
投资活动之现金流入净额,27.625,1.394,27.621,6.889,-70.389,2.594,-9.864,-53.37
融资活动之现金流入净额,-20.355,-35.925,-22.355,-38.71,-27.14,17.796,24.454,22.547
现金及现金等价物增加,-1.325,-12.925,5.93,12.669,-70.581,84.362,30.122,4.109
会计年初之现金及现金等价物,116.507,140.625,140.625,137.904,137.904,53.226,53.226,46.596
会计年终之现金及现金等价物,126.52,116.507,139.742,140.625,60.015,137.904,83.232,53.226
外汇兑换率变动之影响,11.338,-11.193,-6.813,-9.948,-7.308,0.316,-0.116,2.521
购置固定资产款项,-0.372,-2.703,-2.357,-2.579,-2.126,-7.679,-5.466,-6.71
币种,港币,港币,港币,港币,港币,港币,港币,港币
