报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,2620.633,2936.952,-1035.56,-1509.826,-1760.87,-66.598,1174.517,-823.294
投资活动之现金流入净额,1592.801,-187.008,-2102.115,267.617,-3150.041,-1454.438,0.704,109.964
融资活动之现金流入净额,-1649.887,-2828.628,4234.035,2334.298,4972.272,2134.265,-840.118,635.058
现金及现金等价物增加,2563.547,-78.684,1096.36,1092.089,61.361,613.229,335.103,-78.272
会计年初之现金及现金等价物,2822.968,2822.968,1714.557,1714.557,1705.943,1705.943,1371.295,1744.207
会计年终之现金及现金等价物,5349.765,2732.239,2822.968,2811.839,1714.557,2318.31,1705.943,1650.007
外汇兑换率变动之影响,-36.75,-12.045,12.051,5.193,-52.747,-0.862,-0.455,-15.928
购置固定资产款项,-734.761,-319.271,-880.155,-55.159,-325.128,-27.729,-195.558,-54.079
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,港币
