报告期,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
利息收入,,,,,,,,
利息支出,,,,,,,,
净利息收入,,,,,,,,
其他经营收入,,,,,,,,
经营收入,,,,,,,,
经营支出,,,,,,,,
总准备,,,,,,,,
其他盈利/(亏损),,,,,,,,
除税前盈利/(亏损),3238,10106,5320,9636,7178,13543,8397,12410
税项,-272,-980,-268,-1388,-950,-2560,-1422,-2239
除税后盈利/(亏损),2966,9126,5052,8248,6228,10983,6975,10171
少数股东权益,961,1538,589,1294,746,1750,963,1278
股东应占盈利/(亏损),2005,7588,4463,6954,5482,9233,6012,8893
股息,374,1277,365,1642,547,1642,547,1642
除税及股息后盈利/(亏损),1631,6311,4098,5312,4935,7591,5465,7251
基本每股营利(仙),55.000000,208.000000,122.000000,191.000000,150.000000,253.000000,165.000000,244.000000
摊薄每股盈利(仙),55.000000,208.000000,122.000000,191.000000,150.000000,253.000000,165.000000,244.000000
币种,港币,港币,港币,港币,港币,港币,港币,港币
