报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-48.181,80.236,63.297,82.459,111.247,-135.009,1.683,58.848
投资活动之现金流入净额,170.937,24.86,31.101,-52.737,-31.628,-280.187,-209.025,-102.759
融资活动之现金流入净额,-165.359,-72.681,-82.949,-32.13,-13.879,133.841,102.759,31.48
现金及现金等价物增加,-42.603,32.415,11.449,-2.408,65.74,-281.355,-104.583,-12.431
会计年初之现金及现金等价物,82.13,49.715,49.715,52.123,52.123,333.478,333.478,345.909
会计年终之现金及现金等价物,39.527,82.13,61.164,49.715,117.863,52.123,228.895,333.478
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-27.932,-36.182,-18.987,-72.44,-38.276,-169.926,-78.997,-273.862
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
