报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,96502,46996,101130,46348,108750,54412,96405,43985
投资活动之现金流入净额,-85263,-29667,-99038,-38800,-102250,-37760,-81708,-31566
融资活动之现金流入净额,-16147,-19518,-9555,-9361,4809,-15853,-10327,-11628
现金及现金等价物增加,-4908,-2189,-7463,-1813,11309,799,4370,791
会计年初之现金及现金等价物,24617,24617,31869,31869,20436,20436,16070,16070
会计年终之现金及现金等价物,19410,22320,24617,30076,31869,21228,20436,16891
外汇兑换率变动之影响,-299,-108,211,20,124,-7,-4,30
购置固定资产款项,-87334,-30065,-96673,-36032,-101898,-37123,-80273,-31751
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
