报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-12.935,15.396,10.982
投资活动之现金流入净额,-1.899,0.778,-3.113
融资活动之现金流入净额,43.652,-5.655,0
现金及现金等价物增加,28.818,10.519,7.869
会计年初之现金及现金等价物,36.678,26.776,19.365
会计年终之现金及现金等价物,65.939,36.678,26.776
外汇兑换率变动之影响,0.443,-0.617,-0.458
购置固定资产款项,-1.849,-0.213,-1.644
币种,港币,港币,港币
