报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1584.6033448599999,7345.88295766,5013.0129332,3186.01524721,1546.52065826,6356.168113430001,4350.66586689,2658.759
除税前盈利/(亏损),173.07639469999998,917.0402559099999,665.50888216,486.04163922000004,184.67937544,635.71605972,477.84510695999995,344.991
税项,-0.63533315,-0.5598852099999999,-0.64440937,-0.70244417,-0.8067809699999999,-5.67806563,-4.524956700000001,-4.774
除税后盈利/(亏损),172.44106155,916.4803707000001,664.8644727899999,485.33919505,183.87259447,630.03799409,473.32015026,340.217
少数股东权益,-5.96403274,-7.36412934,-10.86164463,-12.58570721,-2.77157235,-17.42429735,-7.91204475,-12.397
股东应占盈利/(亏损),178.40509429,923.84450004,675.7261174199999,497.92490226,186.64416681999998,647.4622914400001,481.23219501,352.614
股息,,370.1523,,,,740.1523,,
除税及股息后盈利/(亏损),178.40509429,553.69220004,675.7261174199999,497.92490226,186.64416681999998,-92.69000856,481.23219501,352.614
基本每股盈利(仙),14.000000,75.000000,55.000000,40.000000,15.000000,55.000000,42.000000,31.000000
摊薄每股盈利(仙),14.000000,--,55.000000,--,15.000000,--,42.000000,--
每股股息(仙),--,30.000000,--,--,--,60.000000,--,--
销售成本,-989.19438402,-4686.97891213,-3279.6742933,-2026.41223284,-960.9420216799999,-3977.34175938,-2661.5412246799997,-1599.734
折旧,--,-93.83567676999999,--,-45.52723123,--,-99.05216064,--,-62.411
销售及分销费用,-191.0603745,-892.51637483,-593.2294142999999,-414.99770705000003,-171.55440608,-804.6349765499999,-560.3445345,-553.716
一般及行政费用,-215.6591465,-1071.00655056,-710.02397484,-430.62144197000003,-228.07774649,-996.3405168300001,-705.99886271,-263.873
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,595.4089608400001,2658.90404553,1733.3386399,1159.60301437,585.5786365800001,2378.10167657,1680.64111041,1059.025
经营盈利,173.98576515,941.66929364,683.24365759,501.96369716000004,179.35890012000002,538.73283486,417.24699857999997,344.991
应占联营公司盈利,0.35874148,10.286556130000001,5.0579089,2.07371762,-2.85269949,9.82845199,-1.12465745,-3.8
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
