报告期,2018-03-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,一季报,三季报,中报,一季报,年报,三季报,中报,一季报
营业额,4.755785110000001,22.42874987,17.61247666,5.69922763,63.51442429,48.96281397,34.50203011,17.98437439
除税前盈利/(亏损),-4.83132409,-28.48350799,-20.28546798,-15.71440994,-92.63165629000001,-23.379918460000003,-13.16934154,-4.66619376
税项,,,,,-6.95689684,-0.00019418000000000001,,
除税后盈利/(亏损),-4.83132409,-28.48350799,-20.28546798,-15.71440994,-99.58855313,-23.38011264,-13.16934154,-4.66619376
少数股东权益,-0.18233757,-0.60278927,-0.35566798,-0.1506515,-0.09479902,-0.01603036,-0.00936761,-0.00162492
股东应占盈利/(亏损),-4.648986519999999,-27.880718719999997,-19.9298,-15.563758439999999,-99.49375411,-23.36408228,-13.15997393,-4.66456884
股息,,,,,,,,
除税及股息后盈利/(亏损),-4.648986519999999,-27.880718719999997,-19.9298,-15.563758439999999,-99.49375411,-23.36408228,-13.15997393,-4.66456884
基本每股盈利(仙),-0.530000,-3.190000,-2.280000,-1.780000,-11.390000,-2.680000,-1.510000,-0.530000
摊薄每股盈利(仙),-0.530000,-3.190000,-2.280000,-1.780000,-11.390000,-2.680000,-1.510000,-0.530000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-3.92616104,-16.34082844,-13.35497821,-4.10024802,-53.950131490000004,-39.684701170000004,-27.80076417,-14.39410958
折旧,--,--,-2.51615892,--,-6.759056190000001,--,-3.4835019500000004,--
销售及分销费用,-0.7640366199999999,-3.7514199599999998,-3.23541125,-0.70567832,-10.00273776,-8.02821388,-5.136946,-1.35466151
一般及行政费用,-7.83810212,-28.60408674,-20.2878918,-15.75315814,-35.4937678,-24.00214446,-14.72827123,-6.8977495499999995
利息费用/融资成本,-0.00766769,-0.73635587,-0.62690577,-0.40326589,-0.53488647,-0.07596858000000001,--,--
毛利,0.8296240699999999,5.09183802,4.25749845,1.59897961,8.43136299,9.0239054,6.522708730000001,3.4813856299999997
经营盈利,-8.07219291,-37.5928049,-20.766865550000002,-15.57533065,-92.31602448999999,-22.77366241,-13.046648699999999,-4.66619928
应占联营公司盈利,--,--,--,--,-0.008186510000000001,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
