报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,88025.169,36272.764,73966.562,32504.984,78796.889,29739.022,61738.449,24795.877
除税前盈利/(亏损),22970.995,9303.42,16280.817,6917.341,16182.549,6396.233,12705.291,3483.18
税项,-6174.962,-1708.307,-3594.619,-1343.521,-5229.122,-1518.315,-3119.231,-759.04
除税后盈利/(亏损),16796.033,7595.113,12686.198,5573.82,10953.427,4877.918,9586.06,2724.14
少数股东权益,3634.758,1730.642,2418.013,1183.18,2915.145,1260.742,2732.116,890.267
股东应占盈利/(亏损),13161.275,5864.471,10268.185,4390.64,8038.282,3617.176,6853.944,1833.873
股息,2512.496,,1616.101,,1226.242,,928.359,
除税及股息后盈利/(亏损),10648.779,5864.471,8652.084,4390.64,6812.04,3617.176,5925.585,1833.873
基本每股盈利(仙),153.000000,68.000000,119.000000,51.000000,106.000000,51.000000,102.000000,28.000000
摊薄每股盈利(仙),153.000000,68.000000,119.000000,51.000000,105.000000,50.000000,99.000000,28.000000
每股股息(仙),35.000000,--,18.784500,--,14.242600,--,13.411300,--
销售成本,-55874.895,-22627.044,-48094.096,-21049.941,-61135.274,-21874.913,-47122.683,-19024.154
折旧,-1794.203,-863.339,-1644.506,-776.217,-2746.177,-1247.423,-2088.031,-893.413
销售及分销费用,-13167.869,-5935.371,-11007.684,-5156.416,-5187.21,-2447.667,-3271.268,-1402.764
一般及行政费用,-13472.924,-6599.963,-12365.138,-5891.939,-11260.05,-4837.014,-8078.137,-2950.425
利息费用/融资成本,-5583.752,-2690.384,-4845.431,-2250.049,-4724.031,-2234.776,-3884.565,-1760.225
毛利,32150.274,13645.72,25872.466,11455.043,17661.615,7864.109,14615.766,5771.723
经营盈利,22970.995,9303.42,16280.817,6917.341,16182.549,6396.233,12705.291,3483.18
应占联营公司盈利,3021.09,1716.735,2620.224,975.74,2074.079,856.938,1671.11,865.025
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
