报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-18.362,-20.357,17.759,-8.993,17.116,12.03,5.839,-7.088
投资活动之现金流入净额,-36.403,-29.744,-7.02,-45.43,8.273,-124.794,-4.627,-15.299
融资活动之现金流入净额,0,0,0,0.228,-119.64,0.384,0,0
现金及现金等价物增加,-54.765,-50.101,10.739,-54.195,-94.251,-112.38,1.212,-22.387
会计年初之现金及现金等价物,68.291,68.291,60.919,60.919,158.337,158.337,158.593,158.593
会计年终之现金及现金等价物,16.836,19.237,68.291,6.548,60.919,45.903,158.337,134.988
外汇兑换率变动之影响,3.31,1.047,-3.367,-0.176,-3.167,-0.054,-1.468,-1.218
购置固定资产款项,-0.746,-0.091,-0.952,-0.875,-0.831,-0.697,-1.04,-0.123
币种,港币,港币,港币,港币,港币,港币,港币,港币
