报告期,2018-03-31,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-158.463,-100.595,-141.299,-143.585,33.454,-88.604,-8.516,-159.225
投资活动之现金流入净额,-1.812,-0.975,-2.284,-3.583,-26.791,-28.1,-25.207,-29.582
融资活动之现金流入净额,149.577,156.208,-4.948,57.507,163.213,203.697,119.239,209.635
现金及现金等价物增加,-10.698,54.638,-148.531,-89.661,169.876,86.993,85.516,20.828
会计年初之现金及现金等价物,331.255,331.255,482.601,482.601,305.955,305.955,218.977,218.977
会计年终之现金及现金等价物,327.05,388.042,331.255,391.518,482.601,398.225,305.955,239.805
外汇兑换率变动之影响,6.493,2.149,-2.815,-1.422,6.77,5.277,1.462,--
购置固定资产款项,-2.451,-1.295,-2.386,-1.389,-2.425,-1.249,-6.396,-5.194
币种,港币,港币,港币,港币,港币,港币,港币,港币
