报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,1488.836,13127.777,8439.975,5357.412,2530.657,11518.674,7398.773,3896.115
投资活动之现金流入净额,1758.165,-7133.382,-8343.114,-3672.733,-444.38,-4997.193,-5322.514,-1632.17
融资活动之现金流入净额,-8382.781,-1835.878,-7507.992,-7298.296,-2794.488,-3661.181,397.18,-4323.514
现金及现金等价物增加,-5135.78,4158.517,-7411.131,-5613.617,-708.211,2860.3,2473.439,-2059.569
会计年初之现金及现金等价物,27750.686,23813.736,23808.048,23808.048,23808.048,20756.202,20805.292,20753.136
会计年终之现金及现金等价物,22506.789,27750.686,16247.149,18105.853,23074.747,23808.048,23318.105,18724.058
外汇兑换率变动之影响,-108.117,-221.567,-149.768,-88.578,-25.09,191.546,39.374,30.491
购置固定资产款项,-1370.42,-8837.523,-6697.871,-4641.941,-1846.448,-6283.578,-4693.653,-2979.739
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
