报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,736.458,381.222,232.647,61.895,713.932,197.496,1819.967,1356.099
投资活动之现金流入净额,416.311,178.093,199.394,52.181,-916.523,-673.246,1038.561,1038.153
融资活动之现金流入净额,-919.582,-262.056,-554.405,-180.843,-1735.237,-683.326,-5018.099,-4432.227
现金及现金等价物增加,233.187,297.259,-122.364,-66.767,-1937.828,-1159.076,-2159.571,-2037.975
会计年初之现金及现金等价物,1160.989,1160.989,1300.197,1300.197,3246.421,3246.421,5431.207,5431.207
会计年终之现金及现金等价物,1405.672,1474.295,1160.989,1229.332,1300.197,2097.471,3246.421,3383.543
外汇兑换率变动之影响,11.496,16.047,-16.844,-4.098,-8.396,10.126,-25.215,-9.689
购置固定资产款项,-36.056,-16.694,-109.154,-66.203,-987.92,-480.243,-1182.479,-655.791
币种,港币,港币,港币,港币,港币,港币,港币,港币
