报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3640.63990959,16260.6,11894.72002463,7882.545,3731.17025534,15527.887,12065.24182683,8787.073
除税前盈利/(亏损),409.43244316000005,1960.028,1468.6587891600002,1300.157,439.22957694,517,-462.38290764,-724.742
税项,-105.73551782,-425.696,-277.9080555,-212.305,-75.25581770999999,-201.251,-135.98226189,-82.198
除税后盈利/(亏损),303.69692533999995,1534.332,1190.7507336600002,1087.852,363.97375923000004,393.075,-598.36516953,-806.94
少数股东权益,23.01836803,70.529,51.27610582,32.823,16.45569557,45.572,36.55279035,27.632
股东应占盈利/(亏损),280.67855731000003,1463.803,1139.4746278399998,1055.029,347.51806366000005,347.503,-634.91795988,-834.572
股息,,,,,,,,
除税及股息后盈利/(亏损),280.67855731000003,1463.803,1139.4746278399998,1055.029,347.51806366000005,347.503,-634.91795988,-834.572
基本每股盈利(仙),2.400000,12.530000,9.750000,9.030000,2.970000,2.970000,-5.430000,-7.000000
摊薄每股盈利(仙),2.400000,12.530000,9.750000,9.030000,2.970000,2.970000,-5.430000,-7.000000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-2705.2306026,-12852.154,-9444.01672275,-6128.236,-3003.13636631,-13849.363,-11024.847188,-8261.556
折旧,--,-3277.239,--,-1691.299,--,-2818.752,--,-1560.551
销售及分销费用,-8.19096751,-1158.54,-8.260157320000001,-452.905,-15.633719130000001,-1576.653,-9.460510710000001,-644.322
一般及行政费用,-240.3499794,--,-622.4167005700001,--,-147.47105497,--,-665.1597617699999,--
利息费用/融资成本,-879.4175585700001,-2562.958,-2229.73627633,-1283.311,-685.11116764,-1690.941,-1209.85618125,-686.919
毛利,935.40930699,3408.446,2450.7033018800003,1754.309,720.67983609,1678.524,1029.23932948,525.517
经营盈利,400.74402195,1960.028,1453.8631113299998,1300.157,430.64859012,517,-809.47877681,92.47
应占联营公司盈利,574.61714793,2057.169,1459.88674345,1163.996,457.75301999,1538.043,-96.53609337,-135.784
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
