报告期,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,15.177906,10.237623,4.745318,18.654727,14.28166,9.913726,4.582627,20.833182
除税前盈利/(亏损),-2.06965,-1.477124,-0.609223,-0.897691,-0.098647,-0.089996,0.088199,-1.362167
税项,0.011354,0.007607,0.00345,0.279179,0.016178,-0.000615,-0.024302,0.065006
除税后盈利/(亏损),-2.058296,-1.469517,-0.605773,-0.618512,-0.082469,-0.090611,0.063897,-1.297161
少数股东权益,,,,-0.000242,-0.000242,-0.000242,0.000097,
股东应占盈利/(亏损),-2.058296,-1.469517,-0.605773,-0.61827,-0.082227,-0.090369,0.0638,-1.297161
股息,,,,,,,,
除税及股息后盈利/(亏损),-2.058296,-1.469517,-0.605773,-0.61827,-0.082227,-0.090369,0.0638,-1.297161
基本每股盈利(仙),-0.165000,-0.118000,-0.242000,-0.250000,-0.032000,-0.036000,0.025520,-0.640000
摊薄每股盈利(仙),-0.165000,-0.118000,-0.242000,-0.250000,-0.032000,-0.036000,0.025520,-0.640000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-10.720998,-7.246936,-3.264279,-12.770833,-9.768647,-6.796234,-3.04703,-13.909372
折旧,-0.355012,-0.23922,-0.122816,-0.412816,-0.294856,-0.191022,-0.092214,-0.28752
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-6.092721,-4.143826,-1.998133,-6.539173,-4.634663,-3.253398,-1.489112,-5.070557
利息费用/融资成本,--,--,--,-0.005608,-0.005608,-0.005608,-0.002971,-0.046685
毛利,4.456908,2.990687,1.481039,5.883894,4.513013,3.117492,1.535597,6.92381
经营盈利,-2.06965,-1.477124,-0.609223,-0.897691,-0.098647,-0.089996,0.088199,-1.362167
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元
