报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,46.491,103.16,95.441,154.232,85.526,85.778,38.222,-41.543
投资活动之现金流入净额,780.831,-32.373,-24.003,-189.22,-3.394,-208.946,-2.729,1128.377
融资活动之现金流入净额,-532.441,65.296,-29.73,-92.167,-23.304,164.79,-35.19,-1350.733
现金及现金等价物增加,294.881,136.083,41.708,-127.155,58.828,41.622,0.303,-263.899
会计年初之现金及现金等价物,202.592,63.151,63.151,187.345,187.345,145.723,145.723,409.622
会计年终之现金及现金等价物,496.137,202.592,105.125,63.151,246.173,187.345,146.026,145.723
外汇兑换率变动之影响,-1.336,3.358,0.266,2.961,--,--,--,--
购置固定资产款项,-0.928,-6.59,-4.459,-3.366,-3.394,-15.657,-2.729,-24.784
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
