报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,659.614,245.317,430.947,120.222,843.774,349.066,745.531,252.465
投资活动之现金流入净额,-618.228,-167.778,-512.124,26.435,-435.236,-309.177,111.467,-105.874
融资活动之现金流入净额,234.799,-4.568,-231.11,-314.207,-403.737,-363.582,-315.975,-165.022
现金及现金等价物增加,276.185,72.971,-312.287,-167.55,4.801,-323.693,541.023,-18.431
会计年初之现金及现金等价物,253.553,253.553,580.871,580.871,608.83,608.83,89.531,89.531
会计年终之现金及现金等价物,531.253,327.153,253.553,407.228,580.871,285.137,608.83,71.1
外汇兑换率变动之影响,1.515,0.629,-15.031,-6.093,-32.76,--,-21.724,--
购置固定资产款项,-455.678,-158.004,-500.057,-210.994,-1382.651,-10.739,-339.761,-332.567
币种,港币,港币,港币,港币,港币,港币,港币,港币
