报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,434.215,166.867,468.242,0.994,387.116,-87.003,444.125,266.469
投资活动之现金流入净额,124.765,-19.838,-175.645,-66.302,-46.019,-66.402,-214.99,-443.474
融资活动之现金流入净额,50.37,-39.453,-96.862,-96.587,-227.59,132.561,-199.767,324.369
现金及现金等价物增加,609.35,107.576,195.735,-161.895,113.507,-20.844,29.368,147.364
会计年初之现金及现金等价物,493.81,493.81,298.075,298.075,184.568,184.568,155.2,155.2
会计年终之现金及现金等价物,1103.16,601.386,493.81,136.18,298.075,163.724,184.568,302.564
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-132.395,-29.717,-141.88,-18.25,-198.183,-117.861,-283.598,-111.483
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
