报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-2.035,-0.503,-5.554,0.864,-3.737,-2.49,-3.609,2.576
投资活动之现金流入净额,0.455,1.614,-0.192,-0.314,-0.146,4.555,-0.144,-0.185
融资活动之现金流入净额,15.194,0.091,4.967,-3.374,4.394,-2.691,-1.938,-1.7
现金及现金等价物增加,13.614,1.202,-0.779,-2.824,0.511,-0.626,-5.691,0.691
会计年初之现金及现金等价物,7.069,5.931,5.931,8.677,8.677,9.363,9.363,8.626
会计年终之现金及现金等价物,20.929,7.069,5.047,5.931,9.466,8.677,3.886,9.363
外汇兑换率变动之影响,0.246,-0.064,-0.105,0.078,0.278,-0.06,0.214,0.046
购置固定资产款项,--,-0.185,--,-0.091,--,-0.049,--,-0.252
币种,美元,美元,美元,美元,美元,美元,美元,美元
