报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31
报表类型,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,7.738,7.861,7.744,1.741,10.566
投资活动之现金流入净额,-45.734,-1.062,-4.18,2.208,2.27
融资活动之现金流入净额,63.237,-2,-6.313,0,4.527
现金及现金等价物增加,25.241,4.799,-2.749,3.949,17.363
会计年初之现金及现金等价物,22.326,22.326,25.075,25.075,7.712
会计年终之现金及现金等价物,47.567,27.125,22.326,29.024,25.075
外汇兑换率变动之影响,--,--,--,--,--
购置固定资产款项,-1.792,-1.062,-1.292,-0.072,-0.107
币种,港币,港币,港币,港币,港币
