报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,55197.434,243999.864,150801.056,101085.487,44180.003,219557.579,141280.01,95824.655
除税前盈利/(亏损),2586.797,8974.686,5370.121,3974.212,2006.645,7647.771,4983.154,3576.401
税项,-627.317,-2262.832,-1324.277,-1056.357,-319.024,-1678.124,-1190.019,-749.237
除税后盈利/(亏损),1959.48,6711.854,4045.844,2917.855,1687.621,5969.647,3793.135,2827.164
少数股东权益,298.573,650.366,496.958,243.179,245.883,593.789,436.091,411.238
股东应占盈利/(亏损),1660.907,6061.488,3548.886,2674.676,1441.738,5375.858,3357.044,2415.926
股息,,1409.206,,,,1243.417,,
除税及股息后盈利/(亏损),1660.907,4652.282,3548.886,2674.676,1441.738,4132.441,3357.044,2415.926
基本每股盈利(仙),8.000000,26.000000,16.000000,11.000000,7.000000,25.000000,16.000000,11.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,6.800000,--,--,--,6.000000,--,--
销售成本,-48216.383,-212052.305,-131388.495,-87926.235,-38889.078,-191369.837,-123862.628,-83366.785
折旧,--,-2532.018,--,-1310.043,--,-2610.694,--,-1356.174
销售及分销费用,-429.59,-1961.287,-1250.173,-839.359,-403.231,-1665.258,-1074.063,-734.57
一般及行政费用,-2507.771,-13017.914,-7392.535,-4612.053,-2206.195,-10425.174,-6677.665,-4361.156
利息费用/融资成本,-895.862,-3020.031,-2476.468,-1596.597,-568.562,-2228.707,-1720.841,-1287.94
毛利,6981.051,31804.849,19412.561,13061.661,5290.925,26755.905,15511.772,10729.851
经营盈利,2523.683,8779.119,5107.269,3808.124,1778.73,6994.261,4415.695,3242.067
应占联营公司盈利,-17.521,48.309,-89.741,-70.135,27.371,327.59,212.78,256.191
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
