报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,47.19,-835.461,-227.031,-378.231,-164.483,-461.109,-137.46,-169.845
投资活动之现金流入净额,-113.495,-60.916,-6.733,15.815,-33.304,-383.561,174.674,10.331
融资活动之现金流入净额,51.648,890.789,206.688,409.034,193.61,799.499,941.458,135.478
现金及现金等价物增加,-14.657,-5.588,-27.076,46.618,-4.177,-45.171,978.672,-24.036
会计年初之现金及现金等价物,101.785,70.181,70.181,13.934,13.934,13.549,13.549,39.854
会计年终之现金及现金等价物,25.625,101.785,49.715,70.181,9.757,13.934,1005.66,13.549
外汇兑换率变动之影响,-61.503,37.192,6.61,9.629,--,45.556,13.439,-2.269
购置固定资产款项,-14.127,-42.356,-20.869,-5.998,-2.174,-16.327,-9.266,-8.655
币种,港币,港币,港币,港币,港币,港币,港币,港币
