报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-199.767,887.974,807.617,559.494,72.326,-359.891,-109.143,-460.671
投资活动之现金流入净额,8.234,-50.197,36.447,30.093,-0.327,-8.131,85.764,97.275
融资活动之现金流入净额,-151.685,-979.86,-1106.849,-787.207,-324.748,857.064,643.607,870.24
现金及现金等价物增加,-343.218,-142.083,-262.785,-197.62,-252.749,489.042,620.228,506.844
会计年初之现金及现金等价物,654.052,795.829,795.829,795.829,795.829,305.595,305.595,305.595
会计年终之现金及现金等价物,310.37,654.052,533.67,598.745,543.619,795.829,927.475,812.635
外汇兑换率变动之影响,-0.464,0.306,0.626,0.536,0.539,1.192,1.652,0.196
购置固定资产款项,-1.406,-5.096,-4.468,-2.074,-0.763,-49.632,-2.514,-2.426
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
