报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,-71.672,-33.214,-63.203,-49.403,-13.301,-18.585,11.597,12.63
投资活动之现金流入净额,-0.983,-0.243,-3.079,-2.595,-0.176,0.005,-4.673,-10.6
融资活动之现金流入净额,47.687,44.2,0,0,103.427,15.625,1.968,2.57
现金及现金等价物增加,-24.968,10.743,-66.282,-51.998,89.95,-2.955,8.892,4.6
会计年初之现金及现金等价物,43.349,43.349,109.631,109.631,19.681,19.681,10.789,6.189
会计年终之现金及现金等价物,18.381,54.092,43.349,57.633,109.631,16.726,19.681,10.789
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-0.284,-0.254,-2.792,-1.452,-0.608,-0.454,-2.687,-10.612
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
