报告期,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31,2013-09-30,2013-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-16.869,-9.554,-14.036,-38.839,-6.983,-7.076,-47.53,12.504
投资活动之现金流入净额,114.817,-6.777,75.861,18.314,-8.285,-9.506,-4.661,23.279
融资活动之现金流入净额,-4.325,-5.367,0.733,1.741,0.774,-17.589,-9.949,8.446
现金及现金等价物增加,93.623,-21.698,62.558,-18.784,-14.494,-34.171,-62.14,44.229
会计年初之现金及现金等价物,53.053,81.936,81.936,100.363,100.363,134.382,134.382,87.811
会计年终之现金及现金等价物,145.439,53.053,139.792,81.936,87.941,100.363,75.092,134.382
外汇兑换率变动之影响,-1.237,-7.185,-4.702,0.357,2.072,0.152,2.85,2.342
购置固定资产款项,-0.425,-4.137,-1.785,-8.71,-6.469,-11.747,-10.144,-40.745
币种,港币,港币,港币,港币,港币,港币,港币,港币
